t	V
113.300000	-69.946976
113.400000	-69.624906
113.500000	-69.240498
113.600000	-68.804655
113.700000	-68.324020
113.800000	-67.802437
113.900000	-67.241820
114.000000	-66.642635
114.100000	-66.004095
114.200000	-65.324160
114.300000	-64.599353
114.400000	-63.824399
114.500000	-62.991632
114.600000	-62.090103
114.700000	-61.104218
114.800000	-60.011663
114.900000	-58.780134
115.000000	-57.362058
115.100000	-55.685829
115.200000	-53.640831
115.300000	-51.051447
115.400000	-47.632261
115.500000	-42.916812
115.600000	-36.179103
115.700000	-26.515286
115.800000	-13.687005
115.900000	-0.312072
116.000000	8.253912
116.100000	10.231064
116.200000	7.819942
116.300000	3.214018
116.400000	-2.276090
116.500000	-7.956301
116.600000	-13.484289
116.700000	-18.705906
116.800000	-23.563793
116.900000	-28.050640
117.000000	-32.187889
117.100000	-36.016646
117.200000	-39.592308
117.300000	-42.978838
117.400000	-46.241819
117.500000	-49.440036
117.600000	-52.614396
117.700000	-55.772662
117.800000	-58.871554
117.900000	-61.805963
118.000000	-64.424050
118.100000	-66.579226
118.200000	-68.193988
118.300000	-69.285651
118.400000	-69.938769
118.500000	-70.258473
118.600000	-70.338397
118.700000	-70.249341
118.800000	-70.040214
118.900000	-69.743139
119.000000	-69.378615
119.100000	-68.959492
119.200000	-68.493673
119.300000	-67.985837
119.400000	-67.438493
119.500000	-66.852567
119.600000	-66.227693
119.700000	-65.562272
119.800000	-64.853353
119.900000	-64.096331
120.000000	-63.284444
120.100000	-62.407993
120.200000	-61.453169
120.300000	-60.400260
120.400000	-59.220858
120.500000	-57.873401
120.600000	-56.295825
120.700000	-54.393139
120.800000	-52.015931
120.900000	-48.923061
121.000000	-44.719804
121.100000	-38.774883
121.200000	-30.208260
121.300000	-18.369839
121.400000	-4.627340
121.500000	6.099983
121.600000	10.182685
121.700000	8.985422
121.800000	4.943858
121.900000	-0.345622
122.000000	-6.012632
122.100000	-11.617230
122.200000	-16.953985
122.300000	-21.939378
122.400000	-26.552290
122.500000	-30.805713
122.600000	-34.734674
122.700000	-38.390256
122.800000	-41.834204
122.900000	-45.132406
123.000000	-48.347056
123.100000	-51.526686
123.200000	-54.692413
123.300000	-57.820370
123.400000	-60.826697
123.500000	-63.571518
123.600000	-65.898830
123.700000	-67.701689
123.800000	-68.965686
123.900000	-69.757553
124.000000	-70.180095
124.100000	-70.333093
124.200000	-70.295485
124.300000	-70.123201
124.400000	-69.853498
124.500000	-69.510347
124.600000	-69.108860
124.700000	-68.658398
124.800000	-68.164601
124.900000	-67.630635
125.000000	-67.057925
125.100000	-66.446530
125.200000	-65.795279
125.300000	-65.101710
125.400000	-64.361831
125.500000	-63.569691
125.600000	-62.716708
125.700000	-61.790649
125.800000	-60.774079
125.900000	-59.641974
126.000000	-58.357934
126.100000	-56.868010
126.200000	-55.090362
126.300000	-52.897478
126.400000	-50.085246
126.500000	-46.320377
126.600000	-41.061721
126.700000	-33.500342
126.800000	-22.787617
126.900000	-9.307938
127.000000	3.105581
127.100000	9.510191
127.200000	9.824986
127.300000	6.533042
127.400000	1.543982
127.500000	-4.059696
127.600000	-9.717661
127.700000	-15.160213
127.800000	-20.270853
