t	V
129.900000	-21.447198
130.000000	-21.220493
130.100000	-20.994855
130.200000	-20.770195
130.300000	-20.546417
130.400000	-20.323419
130.500000	-20.101090
130.600000	-19.879311
130.700000	-19.657952
130.800000	-19.436875
130.900000	-19.215926
131.000000	-18.994940
131.100000	-18.773736
131.200000	-18.552116
131.300000	-18.329862
131.400000	-18.106734
131.500000	-17.882466
131.600000	-17.656763
131.700000	-17.429297
131.800000	-17.199703
131.900000	-16.967568
132.000000	-16.732431
132.100000	-16.493769
132.200000	-16.250989
132.300000	-16.003418
132.400000	-15.750281
132.500000	-15.490693
132.600000	-15.223628
132.700000	-14.947895
132.800000	-14.662106
132.900000	-14.364631
133.000000	-14.053542
133.100000	-13.726551
133.200000	-13.380917
133.300000	-13.013332
133.400000	-12.619776
133.500000	-12.195318
133.600000	-11.733853
133.700000	-11.227753
133.800000	-10.667381
133.900000	-10.040438
134.000000	-9.331064
134.100000	-8.518605
134.200000	-7.575986
134.300000	-6.467656
134.400000	-5.147417
134.500000	-3.557255
134.600000	-1.630428
134.700000	0.694243
134.800000	3.437855
134.900000	6.531045
135.000000	9.789825
135.100000	12.967175
135.200000	15.848299
135.300000	18.306120
135.400000	20.297297
135.500000	21.833536
135.600000	22.955289
135.700000	23.714696
135.800000	24.166043
135.900000	24.360881
136.000000	24.345776
136.100000	24.161483
136.200000	23.842895
136.300000	23.419364
136.400000	22.915231
136.500000	22.350409
136.600000	21.740985
136.700000	21.099780
136.800000	20.436871
136.900000	19.760044
137.000000	19.075192
137.100000	18.386653
137.200000	17.697492
137.300000	17.009731
137.400000	16.324543
137.500000	15.642393
137.600000	14.963155
137.700000	14.286195
137.800000	13.610421
137.900000	12.934318
138.000000	12.255943
138.100000	11.572910
138.200000	10.882336
138.300000	10.180759
138.400000	9.464012
138.500000	8.727053
138.600000	7.963720
138.700000	7.166403
138.800000	6.325586
138.900000	5.429228
139.000000	4.461934
139.100000	3.403850
139.200000	2.229296
139.300000	0.905248
139.400000	-0.609802
139.500000	-2.365233
139.600000	-4.413018
139.700000	-6.793539
139.800000	-9.510733
139.900000	-12.506550
140.000000	-15.658461
140.100000	-18.812782
140.200000	-21.831491
140.300000	-24.620205
140.400000	-27.130302
140.500000	-29.347628
140.600000	-31.279520
140.700000	-32.944874
140.800000	-34.367748
140.900000	-35.573592
141.000000	-36.587197
141.100000	-37.431657
141.200000	-38.127933
141.300000	-38.694736
141.400000	-39.148600
141.500000	-39.504029
141.600000	-39.773696
141.700000	-39.968637
141.800000	-40.098451
141.900000	-40.171480
142.000000	-40.194967
142.100000	-40.175209
142.200000	-40.117680
142.300000	-40.027142
142.400000	-39.907744
142.500000	-39.763106
142.600000	-39.596388
142.700000	-39.410356
142.800000	-39.207431
142.900000	-38.989740
143.000000	-38.759151
143.100000	-38.517309
143.200000	-38.265666
143.300000	-38.005505
143.400000	-37.737960
143.500000	-37.464040
143.600000	-37.184637
143.700000	-36.900548
143.800000	-36.612483
143.900000	-36.321074
144.000000	-36.026889
144.100000	-35.730435
144.200000	-35.432166
144.300000	-35.132491
144.400000	-34.831777
144.500000	-34.530355
144.600000	-34.228524
144.700000	-33.926551
144.800000	-33.624678
144.900000	-33.323126
145.000000	-33.022090
145.100000	-32.721750
145.200000	-32.422267
145.300000	-32.123785
145.400000	-31.826436
145.500000	-31.530339
145.600000	-31.235598
145.700000	-30.942309
145.800000	-30.650557
145.900000	-30.360419
146.000000	-30.071961
146.100000	-29.785243
146.200000	-29.500319
146.300000	-29.217232
146.400000	-28.936023
146.500000	-28.656725
146.600000	-28.379366
146.700000	-28.103969
146.800000	-27.830552
146.900000	-27.559128
147.000000	-27.289707
147.100000	-27.022293
147.200000	-26.756888
147.300000	-26.493489
147.400000	-26.232091
147.500000	-25.972683
147.600000	-25.715253
147.700000	-25.459785
147.800000	-25.206259
147.900000	-24.954655
148.000000	-24.704947
148.100000	-24.457105
148.200000	-24.211101
148.300000	-23.966899
148.400000	-23.724463
148.500000	-23.483752
148.600000	-23.244723
148.700000	-23.007331
148.800000	-22.771525
148.900000	-22.537252
149.000000	-22.304455
149.100000	-22.073073
149.200000	-21.843043
149.300000	-21.614294
149.400000	-21.386753
149.500000	-21.160340
149.600000	-20.934971
149.700000	-20.710555
149.800000	-20.486996
149.900000	-20.264187
150.000000	-20.042016
150.100000	-19.820362
150.200000	-19.599092
150.300000	-19.378064
150.400000	-19.157122
150.500000	-18.936097
150.600000	-18.714802
150.700000	-18.493036
150.800000	-18.270574
150.900000	-18.047169
151.000000	-17.822549
151.100000	-17.596411
151.200000	-17.368416
151.300000	-17.138187
151.400000	-16.905301
151.500000	-16.669279
151.600000	-16.429583
151.700000	-16.185597
151.800000	-15.936624
151.900000	-15.681863
152.000000	-15.420391
152.100000	-15.151143
152.200000	-14.872879
152.300000	-14.584150
152.400000	-14.283253
152.500000	-13.968173
152.600000	-13.636508
152.700000	-13.285381
152.800000	-12.911310
152.900000	-12.510054
153.000000	-12.076399
153.100000	-11.603873
153.200000	-11.084366
153.300000	-10.507606
153.400000	-9.860446
153.500000	-9.125885
153.600000	-8.281739
153.700000	-7.298890
153.800000	-6.139157
153.900000	-4.753216
154.000000	-3.080130
154.100000	-1.052551
154.200000	1.384366
154.300000	4.232589
154.400000	7.392003
154.500000	10.653547
154.600000	13.769844
154.700000	16.546847
154.800000	18.881887
154.900000	20.749261
155.000000	22.170522
155.100000	23.190535
155.200000	23.862705
155.300000	24.240929
155.400000	24.375577
155.500000	24.311708
155.600000	24.088502
155.700000	23.739334
155.800000	23.292168
155.900000	22.770107
156.000000	22.191988
156.100000	21.572974
156.200000	20.925111
156.300000	20.257822
156.400000	19.578354
156.500000	18.892154
156.600000	18.203197
156.700000	17.514249
156.800000	16.827090
156.900000	16.142691
157.000000	15.461350
157.100000	14.782800
157.200000	14.106280
157.300000	13.430584
157.400000	12.754084
157.500000	12.074721
157.600000	11.389985
157.700000	10.696848
157.800000	9.991672
157.900000	9.270079
158.000000	8.526756
158.100000	7.755191
158.200000	6.947317
158.300000	6.093015
158.400000	5.179444
158.500000	4.190138
158.600000	3.103840
158.700000	1.893061
158.800000	0.522591
158.900000	-1.051356
159.000000	-2.879653
159.100000	-5.013037
159.200000	-7.484961
159.300000	-10.284890
159.400000	-13.336345
159.500000	-16.504033
159.600000	-19.634206
159.700000	-22.598907
159.800000	-25.316550
159.900000	-27.749009
160.000000	-29.889029
160.100000	-31.747836
160.200000	-33.346199
160.300000	-34.708826
160.400000	-35.861144
160.500000	-36.827560
160.600000	-37.630627
160.700000	-38.290709
160.800000	-38.825926
160.900000	-39.252255
161.000000	-39.583692
161.100000	-39.832456
161.200000	-40.009181
161.300000	-40.123116
161.400000	-40.182293
161.500000	-40.193693
161.600000	-40.163379
161.700000	-40.096626
161.800000	-39.998025
161.900000	-39.871576
162.000000	-39.720771
162.100000	-39.548658
162.200000	-39.357906
162.300000	-39.150855
162.400000	-38.929558
162.500000	-38.695822
162.600000	-38.451237
162.700000	-38.197208
162.800000	-37.934977
162.900000	-37.665642
163.000000	-37.390179
163.100000	-37.109455
163.200000	-36.824242
163.300000	-36.535228
163.400000	-36.243028
163.500000	-35.948191
163.600000	-35.651211
163.700000	-35.352530
163.800000	-35.052544
163.900000	-34.751612
164.000000	-34.450053
164.100000	-34.148159
164.200000	-33.846190
164.300000	-33.544382
164.400000	-33.242948
164.500000	-32.942081
164.600000	-32.641954
164.700000	-32.342724
164.800000	-32.044532
164.900000	-31.747505
165.000000	-31.451758
165.100000	-31.157395
165.200000	-30.864507
165.300000	-30.573178
165.400000	-30.283481
165.500000	-29.995480
165.600000	-29.709235
165.700000	-29.424795
165.800000	-29.142205
165.900000	-28.861501
166.000000	-28.582717
166.100000	-28.305878
166.200000	-28.031006
166.300000	-27.758119
166.400000	-27.487227
166.500000	-27.218340
166.600000	-26.951461
166.700000	-26.686590
166.800000	-26.423724
166.900000	-26.162857
167.000000	-25.903976
167.100000	-25.647070
167.200000	-25.392121
167.300000	-25.139110
167.400000	-24.888013
167.500000	-24.638804
167.600000	-24.391455
167.700000	-24.145933
167.800000	-23.902205
167.900000	-23.660232
168.000000	-23.419973
168.100000	-23.181385
168.200000	-22.944420
168.300000	-22.709027
168.400000	-22.475152
168.500000	-22.242738
168.600000	-22.011723
168.700000	-21.782040
168.800000	-21.553620
168.900000	-21.326387
169.000000	-21.100261
169.100000	-20.875155
169.200000	-20.650977
169.300000	-20.427627
169.400000	-20.205000
169.500000	-19.982979
169.600000	-19.761440
169.700000	-19.540249
169.800000	-19.319260
169.900000	-19.098313
170.000000	-18.877235
170.100000	-18.655835
170.200000	-18.433906
170.300000	-18.211219
170.400000	-17.987518
170.500000	-17.762525
170.600000	-17.535927
170.700000	-17.307377
170.800000	-17.076484
170.900000	-16.842812
171.000000	-16.605868
171.100000	-16.365093
171.200000	-16.119853
171.300000	-15.869422
171.400000	-15.612970
171.500000	-15.349539
171.600000	-15.078020
171.700000	-14.797122
171.800000	-14.505333
171.900000	-14.200872
172.000000	-13.881631
172.100000	-13.545090
172.200000	-13.188224
172.300000	-12.807368
172.400000	-12.398045
172.500000	-11.954736
172.600000	-11.470577
172.700000	-10.936939
172.800000	-10.342865
172.900000	-9.674291
173.000000	-8.912982
173.100000	-8.035097
173.200000	-7.009327
173.300000	-5.794701
173.400000	-4.338721
173.500000	-2.577844
173.600000	-0.445402
173.700000	2.104214
173.800000	5.050034
173.900000	8.260423
174.000000	11.506636
174.100000	14.547938
174.200000	17.213660
174.300000	19.424275
174.400000	21.169504
174.500000	22.479044
174.600000	23.401142
174.700000	23.989914
174.800000	24.298592
174.900000	24.376244
175.000000	24.266386
175.100000	24.006629
175.200000	23.628859
175.300000	23.159691
175.400000	22.621032
175.500000	22.030686
175.600000	21.402935
175.700000	20.749079
175.800000	20.077921
175.900000	19.396195
176.000000	18.708928
176.100000	18.019747
176.200000	17.331137
176.300000	16.644648
176.400000	15.961059
176.500000	15.280508
176.600000	14.602592
176.700000	13.926427
176.800000	13.250693
176.900000	12.573649
177.000000	11.893122
177.100000	11.206469
177.200000	10.510510
177.300000	9.801428
177.400000	9.074614
177.500000	8.324467
177.600000	7.544101
177.700000	6.724958
177.800000	5.856266
177.900000	4.924321
178.000000	3.911507
178.100000	2.795056
178.200000	1.545563
178.300000	0.125564
178.400000	-1.510920
178.500000	-3.415770
178.600000	-5.637278
178.700000	-8.200002
178.800000	-11.077215
178.900000	-14.174477
179.000000	-17.346786
179.100000	-20.443636
179.200000	-23.348578
179.300000	-25.992526
179.400000	-28.346904
179.500000	-30.410461
179.600000	-32.197685
179.700000	-33.730822
179.800000	-35.035014
179.900000	-36.135538
180.000000	-37.056364
180.100000	-37.819481
180.200000	-38.444653
180.300000	-38.949414
180.400000	-39.349198
180.500000	-39.657508
180.600000	-39.886121
180.700000	-40.045285
180.800000	-40.143908
180.900000	-40.189728
181.000000	-40.189468
181.100000	-40.148971
181.200000	-40.073319
181.300000	-39.966939
181.400000	-39.833686
181.500000	-39.676928
181.600000	-39.499608
181.700000	-39.304303
181.800000	-39.093270
181.900000	-38.868496
182.000000	-38.631725
182.100000	-38.384497
182.200000	-38.128170
182.300000	-37.863946
182.400000	-37.592890
182.500000	-37.315946
182.600000	-37.033956
182.700000	-36.747667
182.800000	-36.457748
182.900000	-36.164795
183.000000	-35.869342
183.100000	-35.571868
183.200000	-35.272802
183.300000	-34.972531
183.400000	-34.671402
183.500000	-34.369727
183.600000	-34.067788
183.700000	-33.765840
183.800000	-33.464112
183.900000	-33.162811
184.000000	-32.862125
184.100000	-32.562222
184.200000	-32.263255
184.300000	-31.965361
184.400000	-31.668664
184.500000	-31.373276
184.600000	-31.079297
184.700000	-30.786816
184.800000	-30.495914
184.900000	-30.206663
185.000000	-29.919124
185.100000	-29.633355
185.200000	-29.349403
185.300000	-29.067311
185.400000	-28.787116
185.500000	-28.508847
185.600000	-28.232530
185.700000	-27.958185
185.800000	-27.685827
185.900000	-27.415468
186.000000	-27.147115
186.100000	-26.880771
186.200000	-26.616434
186.300000	-26.354101
186.400000	-26.093763
186.500000	-25.835410
186.600000	-25.579027
186.700000	-25.324595
186.800000	-25.072096
186.900000	-24.821504
187.000000	-24.572793
187.100000	-24.325933
187.200000	-24.080893
187.300000	-23.837635
187.400000	-23.596123
187.500000	-23.356313
187.600000	-23.118161
187.700000	-22.881620
187.800000	-22.646636
187.900000	-22.413156
188.000000	-22.181121
188.100000	-21.950467
188.200000	-21.721127
188.300000	-21.493031
188.400000	-21.266100
188.500000	-21.040254
188.600000	-20.815404
188.700000	-20.591457
188.800000	-20.368310
188.900000	-20.145856
189.000000	-19.923976
189.100000	-19.702543
189.200000	-19.481421
189.300000	-19.260459
189.400000	-19.039494
189.500000	-18.818350
189.600000	-18.596831
189.700000	-18.374723
189.800000	-18.151792
189.900000	-17.927776
190.000000	-17.702388
190.100000	-17.475306
190.200000	-17.246172
190.300000	-17.014584
190.400000	-16.780092
190.500000	-16.542186
190.600000	-16.300288
190.700000	-16.053741
190.800000	-15.801794
190.900000	-15.543584
191.000000	-15.278115
191.100000	-15.004235
191.200000	-14.720596
191.300000	-14.425620
191.400000	-14.117447
191.500000	-13.793866
191.600000	-13.452235
191.700000	-13.089373
191.800000	-12.701416
191.900000	-12.283635
192.000000	-11.830189
192.100000	-11.333788
192.200000	-10.785248
192.300000	-10.172870
192.400000	-9.481597
192.500000	-8.691862
192.600000	-7.778034
192.700000	-6.706451
192.800000	-5.433216
192.900000	-3.902658
193.000000	-2.049142
193.100000	0.191656
193.200000	2.852778
193.300000	5.886819
193.400000	9.131439
193.500000	12.344771
193.600000	15.298897
193.700000	17.847855
193.800000	19.933486
193.900000	21.558791
194.000000	22.760095
194.100000	23.588146
194.200000	24.097306
194.300000	24.339922
194.400000	24.363662
194.500000	24.210478
194.600000	23.916426
194.700000	23.511936
194.800000	23.022313
194.900000	22.468315
195.000000	21.866752
195.100000	21.231060
195.200000	20.571832
195.300000	19.897280
195.400000	19.213651
195.500000	18.525572
195.600000	17.836342
195.700000	17.148180
195.800000	16.462415
195.900000	15.779645
196.000000	15.099856
196.100000	14.422510
196.200000	13.746606
196.300000	13.070711
196.400000	12.392971
196.500000	11.711092
196.600000	11.022297
196.700000	10.323248
196.800000	9.609933
196.900000	8.877503
197.000000	8.120047
197.100000	7.330277
197.200000	6.499104
197.300000	5.615058
197.400000	4.663498
197.500000	3.625571
197.600000	2.476893
197.700000	1.186036
197.800000	-0.286760
197.900000	-1.989504
198.000000	-3.974439
198.100000	-6.285976
198.200000	-8.937719
198.300000	-11.885430
198.400000	-15.017948
198.500000	-18.183984
198.600000	-21.239199
198.700000	-24.079537
198.800000	-26.647842
198.900000	-28.924115
199.000000	-30.912279
199.100000	-32.629521
199.200000	-34.099229
199.300000	-35.346783
199.400000	-36.397214
199.500000	-37.274010
199.600000	-37.998577
199.700000	-38.590079
199.800000	-39.065477
199.900000	-39.439672
200.000000	-39.725687
